CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
158826,AGMI,B2351,,,"-2,00",2,"-0,05",2,"-0,14",1,"-0,22",1,"-0,10",4,"-1,13",3,"-1,49",3,"-1,05",2,"-1,49",3,"-4,94",3,"-4,51",3,"0,34",2
159946,AGMI,B2246,,,"-2,00",5,,0,,0,,0,,0,,0,,0,,0,,0,"-4,63",16,"-6,40",19,,0
159979,AGMI,B2277,,,"-2,00",1,"-0,03",1,"-0,06",1,"-0,05",1,"-0,03",1,"-1,01",2,"-1,36",2,"-1,03",1,"-1,63",1,"-2,20",1,"-3,14",1,,0
115428,AGMI,4375,,,"-2,01",11,"0,22",10,"-0,37",10,"-0,49",11,"0,03",16,"0,71",15,"1,09",15,"-1,68",13,"-3,67",14,"-5,60",14,"-4,11",14,"-2,42",11
117927,AGMI,5100,,,"-2,01",5,"-0,01",1,"-0,17",2,"-0,15",1,"0,12",1,"-0,09",2,"-0,18",2,"-1,01",10,"-2,08",11,"-1,93",10,"-2,19",9,"0,14",1
162918,AGMI,B2949,,,"-2,01",4,"-0,03",2,"-0,08",1,"-0,08",1,"0,06",1,"-0,45",2,"-0,59",2,"-1,52",9,"-2,22",8,"-2,88",9,"-3,10",9,"0,06",1
167715,AGMI,B3485,,,"-2,01",5,"0,04",4,"-0,07",1,"-0,10",1,"0,12",3,"-0,28",1,"-0,39",1,"-1,78",10,"-3,26",11,"-2,84",9,"-3,38",9,"-0,01",3
168239,AGMI,B3726,,,"-2,01",6,"0,05",5,"-0,22",5,"-0,32",5,"-0,20",9,"-0,52",4,"-0,68",4,"-0,98",12,"-1,90",13,"-3,30",7,"-4,13",7,"-1,40",5
171078,AGMI,B4637,,,"-2,01",6,"-0,02",1,"-0,03",2,"-0,14",2,"-0,25",4,"-0,67",3,"-0,84",3,"-1,21",11,"-1,49",12,"-8,61",18,"-3,41",11,"-0,83",2
320293,AGMI,B5985,,,"-2,01",6,"0,29",4,"-0,01",2,"0,03",2,"-0,09",26,"-0,25",4,"-0,32",4,"-0,99",12,"-1,34",13,"-2,56",11,"-4,88",11,"-0,33",4
469660,AGMI,B7221,,,"-2,01",7,"0,05",4,"-0,18",1,"-0,20",1,"0,09",24,"-0,11",2,"-0,09",2,"-1,93",10,"-3,13",11,"-4,94",9,"-6,18",12,"-0,80",3
999210,AGMI,C5297,,,"-2,01",5,"0,02",1,"-0,11",2,"-0,05",1,"-0,38",25,"-0,78",3,"-1,01",3,"-1,12",11,"-1,51",10,"-4,05",11,"-3,47",10,"-0,45",2
1000427,AGMI,C5454,,,"-2,01",7,"0,25",5,"0,03",6,"0,11",5,"-0,18",27,"-0,98",6,"-1,17",6,"-0,87",8,"-1,07",8,"-3,82",9,"-3,99",10,"0,31",4
151290,AGMI,B756,B756,,"-2,01",11,"0,10",7,"-0,55",17,"-0,44",19,"-0,38",25,"-1,05",17,"-1,42",16,"-1,06",16,"-1,66",18,"-4,77",21,"-2,47",23,"1,11",9
142902,AGMI,9961,,,"-2,01",3,"-0,13",6,"-0,06",1,"-0,05",1,,0,"-0,93",5,"-1,21",5,"-0,81",3,"-1,04",3,"-4,23",4,"-3,95",5,,0
169613,AGMI,B4287,,,"-2,01",21,"-0,09",16,"-0,03",19,"-0,44",20,"0,87",23,"-0,65",20,"-0,92",19,"0,43",24,"-0,60",25,"-1,68",30,"-4,61",32,"-1,01",13
95407,AGMI,891,,,"-2,02",5,"-0,05",8,"0,05",3,"0,11",4,"-0,12",9,"-1,15",7,"-1,59",7,"-0,42",6,"-0,91",7,"-2,90",7,"-1,95",7,"-2,21",5
111917,AGMI,2645,,,"-2,02",12,"0,25",11,"-0,34",10,"-0,54",11,"0,02",13,"1,13",12,"1,65",12,"-1,16",11,"-2,92",11,"-2,28",12,"-2,14",12,"-2,10",10
141391,AGMI,9725,,,"-2,02",2,"-0,16",5,"-0,05",1,"-0,05",1,,0,"-1,13",5,"-1,56",5,"-1,25",2,"-2,16",3,"-2,19",2,"-2,57",2,,0
159374,AGMI,B1870,,,"-2,02",7,"0,03",6,"-0,04",1,"-0,04",1,"-0,18",6,"-0,79",5,"-1,04",5,"-0,73",3,"-1,02",3,"-1,83",3,"-4,76",20,"-0,80",2
159832,AGMI,B2174,B2174,,"-2,02",12,"-0,13",6,"-0,26",7,"-0,56",13,"0,22",27,"-0,88",14,"-1,16",14,"-0,82",14,"-1,19",15,"-7,53",19,"-3,13",31,"0,40",7
161043,AGMI,B2636,,,"-2,02",8,"-0,17",6,"-0,02",1,"0,01",1,"-0,25",6,"-1,10",6,"-1,47",6,"-0,89",11,"-1,34",10,"-2,31",10,"-3,40",20,"0,18",1
167293,AGMI,B3278,,,"-2,02",20,"0,25",16,"-0,19",18,"-0,60",19,"0,60",18,"-0,36",18,"-0,55",18,"0,68",22,"-0,33",23,"-1,83",28,"-5,40",30,"-1,76",11
169410,AGMI,B4235,,,"-2,02",6,"0,17",4,"-0,07",1,"-0,06",1,"-0,34",6,"-0,10",3,"-0,14",3,"-1,12",11,"-1,62",12,"-2,69",10,"-3,40",10,"-0,68",4
320295,AGMI,B5991,,,"-2,02",6,"0,16",4,"-0,07",1,"-0,01",1,"-0,76",26,"0,09",4,"0,10",4,"-1,55",12,"-2,74",13,"-3,27",11,"-2,39",11,"-0,06",5
525959,AGMI,B8578,,,"-2,02",5,"0,06",1,"-0,12",2,"-0,13",1,"0,05",24,"-0,42",2,"-0,54",2,"-0,83",9,"-0,98",10,"-3,48",8,"-4,46",11,"0,15",1
4794442,AGMI,G1927,,,"-2,02",3,"-0,02",2,"-0,24",4,"-0,24",5,"-0,08",27,"-0,97",4,"-1,33",4,"-1,31",4,"-2,18",4,"-6,28",6,"-4,75",6,"0,39",2
117972,AGMI,5108,,,"-2,02",5,"-0,05",1,"-0,10",1,"-0,09",1,"-0,25",1,"-0,77",2,"-1,07",2,"-2,09",10,"-3,59",11,"-3,88",9,"-4,34",9,"0,33",1
159838,AGMI,B2181,,,"-2,02",6,"0,01",1,"-0,05",1,"-0,13",1,"0,06",2,"0,02",1,"0,03",1,"0,02",1,"0,03",1,"0,31",1,"-7,11",19,"0,56",1
137154,AGMI,8480,,,"-2,03",2,"-0,05",1,"-0,06",1,"-0,09",1,"0,17",3,"-0,64",3,"-0,85",3,"-0,61",2,"-0,91",2,"-2,93",2,"-4,39",2,"0,09",1
158973,AGMI,B1639,,,"-2,03",4,"0,02",4,"-0,22",3,"-0,30",3,"-0,18",8,"-0,07",6,"0,06",6,"-1,05",6,"-1,78",6,"-4,49",7,"-5,40",7,"-1,22",4
161283,AGMI,B2721,,,"-2,03",6,"0,02",1,"-0,15",4,"-0,09",4,"0,34",5,"0,05",4,"0,05",4,"-0,18",11,"-0,31",10,"-2,79",12,"-4,06",12,"0,20",1
169213,AGMI,B4148,,,"-2,03",5,"-0,02",1,"-0,06",1,"-0,07",1,"-0,02",1,"-0,27",2,"-0,35",2,"-1,26",10,"-1,97",11,"-3,07",9,"-3,38",9,"-0,40",1
175238,AGMI,B4902,,,"-2,03",1,"-0,23",1,"-0,15",1,"-0,17",2,"0,28",24,"-1,24",2,"-1,65",2,"-1,19",1,"-1,74",1,"-2,33",2,"-2,58",2,"-1,62",2
100338,AGMI,1215,,,"-2,03",6,"0,28",6,"-0,18",2,"-0,09",1,"-0,36",14,"-1,38",12,"-1,90",12,"-1,51",10,"-2,57",11,"-2,88",13,"-1,45",11,"-1,20",8
106643,AGMI,1914,,,"-2,03",9,"0,35",7,"0,06",6,"0,15",7,"-0,37",25,"-0,50",15,"-0,63",15,"-0,38",13,"-0,38",14,"-2,00",15,"-5,31",17,"1,07",9
100798,AGMI,1499,,,"-2,03",7,"0,09",6,"-0,09",2,"-0,14",1,"-0,90",11,"-0,71",13,"-0,92",12,"-0,60",11,"-0,75",11,"-0,41",13,"-4,31",13,"-0,78",7
117912,AGMI,5084,,,"-2,03",14,"-0,08",8,"-0,08",5,"-0,43",5,"-0,58",28,"-0,04",18,"-0,25",18,"-0,71",23,"-2,04",25,"-3,99",26,"-4,84",28,"2,22",8
139273,AGMI,8919,,,"-2,03",5,"-0,22",6,"-0,02",4,"0,15",5,"0,63",15,"-1,13",11,"-1,58",11,"-1,27",8,"-2,21",8,"-2,58",9,"-2,87",10,"-0,47",8
151004,AGMI,B680,B680,,"-2,03",12,"-0,29",9,"-0,18",13,"-0,25",15,"-0,11",29,"-0,87",19,"-1,20",19,"-0,97",19,"-1,67",20,"-2,91",25,"-3,11",24,"0,37",9
470240,AGMI,B8235,B8235,,"-2,03",14,"-0,04",7,"-0,27",12,"-0,11",13,"-0,27",39,"0,69",14,"0,82",14,"-0,78",19,"-1,95",21,"-2,36",27,"-3,16",30,"1,01",7
146156,AGMI,A199,,,"-2,03",4,"0,16",6,"-0,05",1,"-0,05",2,"-0,06",23,"-0,95",10,"-1,23",9,"-0,81",7,"-1,02",7,"-3,45",6,"-3,97",7,"-0,17",2
170676,AGMI,B4567,B4567,,"-2,04",11,"0,50",6,"-0,02",4,"-0,07",4,"-0,11",21,"-2,02",13,"-2,86",13,"-0,33",18,"-1,01",19,"-4,49",23,"-2,39",25,"-1,41",8
170504,AGMI,B4528,,,"-2,04",5,"-0,02",1,"-0,20",2,"-0,20",1,"-0,08",3,"-0,40",2,"-0,48",2,"-1,27",11,"-1,50",12,"-4,83",16,"-4,74",9,"-0,98",2
171246,AGMI,B4662,,,"-2,04",7,"0,22",4,"-0,24",3,"-0,30",3,"0,17",4,"0,53",4,"0,79",4,"-1,83",11,"-3,29",10,"-4,46",11,"-4,24",12,"-1,12",3
318837,AGMI,B6014,,,"-2,04",13,"0,45",8,"-0,15",13,"-0,17",10,"0,47",30,"1,00",11,"1,69",11,"-2,48",19,"-4,47",20,"-3,09",19,"-1,60",19,"-1,02",8
470071,AGMI,B7972,,,"-2,04",6,"0,03",5,"-0,03",1,"0,02",1,"-0,13",24,"-0,02",2,"-0,01",2,"-1,71",11,"-2,64",12,"-2,20",10,"-3,08",9,"0,49",4
127303,AGMI,6700,,,"-2,04",3,"-0,16",2,"-0,02",4,"0,00",4,"-0,42",6,"-0,61",4,"-0,84",4,"-0,66",4,"-1,13",4,"-4,34",5,"-4,92",5,"-0,04",2
149998,AGMI,B337,,,"-2,04",3,"-0,16",2,"-0,02",4,"0,00",4,"-0,42",6,"-0,61",4,"-0,84",4,"-0,66",4,"-1,13",4,"-4,34",5,"-4,92",5,"-0,04",2
162675,AGMI,B2940,,,"-2,04",6,"0,02",2,"-0,11",2,"-0,10",2,"-0,37",5,"-0,62",4,"-0,82",4,"-1,31",11,"-1,91",10,"-3,37",12,"-2,75",12,"-0,74",3
167574,AGMI,B3394,,,"-2,04",8,"-0,10",1,"-0,06",1,"-0,07",1,"-0,17",5,"-0,79",3,"-1,00",3,"-1,03",12,"-1,32",13,"-3,00",19,"-4,53",21,"-0,36",2
167767,AGMI,B3499,,,"-2,04",5,"0,01",4,"-0,07",1,"-0,07",1,"0,06",3,"-0,39",1,"-0,53",1,"-1,70",10,"-2,90",11,"-3,02",9,"-3,57",8,"-0,06",3
167899,AGMI,B3563,,,"-2,04",5,"-0,15",2,"0,05",1,"0,08",1,"-0,25",1,"-0,28",2,"-0,39",2,"-1,42",10,"-2,60",11,"-2,03",9,"-3,10",9,"0,19",1
166889,AGMI,B3151,,,"-2,05",3,"-0,11",2,"-0,29",3,"-0,30",2,"-0,03",5,"-0,19",4,"-0,31",4,"-1,02",4,"-2,24",4,"-3,11",5,"-2,37",5,"-0,35",2
167560,AGMI,B3379,,,"-2,05",9,"0,08",5,"-0,10",3,"-0,05",2,"0,05",10,"-0,58",4,"-0,80",3,"-1,11",12,"-1,94",13,"-2,28",19,"-2,95",21,"0,40",4
170080,AGMI,B4421,,,"-2,05",6,"0,07",5,"-0,06",1,"-0,06",1,"0,09",3,"-0,62",2,"-0,87",2,"-1,68",10,"-3,23",11,"-5,96",16,"-2,96",9,"0,18",3
170304,AGMI,B4488,,,"-2,05",6,"0,11",5,"-0,08",1,"-0,08",1,"0,03",4,"-0,53",2,"-0,68",2,"-1,16",10,"-1,17",11,"-5,43",17,"-5,29",9,"-0,11",3
172069,AGMI,B4792,,,"-2,05",10,"-0,02",5,"-1,30",23,"-1,30",26,"-0,13",8,"-0,41",4,"-0,58",4,"-1,07",12,"-2,14",13,"-8,24",19,"-6,34",20,"0,85",5
622076,AGMI,C138,,,"-2,05",12,"0,22",8,"-0,15",13,"-0,38",14,"0,41",33,"-1,67",12,"-2,11",12,"-0,69",15,"-2,21",15,"-7,49",17,"-5,98",18,"-0,93",8
999516,AGMI,C4101,,,"-2,05",7,"-0,15",5,"-0,16",1,"-0,20",1,"0,77",26,"-0,72",3,"-1,08",3,"-2,96",12,"-5,39",13,"-5,20",11,"-5,19",11,"0,01",5
1967026,AGMI,D5594,,,"-2,05",16,"-0,42",8,"-0,09",16,"-0,12",17,"-1,71",35,"0,59",13,"0,77",13,"-3,03",23,"-4,96",25,"-3,06",25,"-6,82",26,"2,41",8
138926,AGMI,8665,,,"-2,05",10,"0,12",9,"-0,08",6,"-0,25",5,"-0,44",24,"-0,22",19,"-0,26",18,"0,56",15,"0,92",16,"-3,98",18,"-5,45",19,"1,58",10
114278,AGMI,3473,,,"-2,05",4,"0,07",7,"0,03",2,"0,07",2,"-0,50",11,"-1,19",9,"-1,65",10,"-1,31",7,"-2,23",8,"-1,63",5,"-2,69",5,"-1,84",7
161444,AGMI,7607,,,"-2,05",2,,0,"-0,06",1,"-0,06",1,,0,"-1,20",4,"-1,59",4,"-1,15",2,"-1,71",2,"-2,63",2,"-2,97",2,,0
116082,AGMI,4688,,,"-2,05",15,"0,20",14,"-0,49",14,"-0,76",16,"-0,07",22,"1,57",19,"2,18",19,"-1,02",17,"-3,00",17,"-4,28",20,"-3,69",21,"-2,17",14
161829,AGMI,B2802,,,"-2,05",9,"-0,11",6,"-0,21",2,"-0,27",2,"-0,19",8,"-0,40",7,"-0,61",7,"-1,23",13,"-2,30",14,"-6,81",19,"-4,30",21,"-0,90",1
170162,AGMI,B4466,B4466,,"-2,05",13,"0,27",6,"-0,11",2,"0,12",8,"-0,11",19,"-2,09",13,"-2,84",13,"-1,74",17,"-2,86",17,"-3,30",19,"-4,49",28,"-1,74",8
106217,AGMI,1841,,,"-2,06",7,"0,45",8,"-0,34",6,"-0,31",7,"-0,19",13,"-0,15",12,"-0,28",12,"-0,37",9,"-0,96",10,"-3,37",12,"-4,52",12,"-0,99",4
103040,AGMI,1656,,,"-2,06",9,"-0,02",8,"-0,03",9,"0,16",5,"-0,58",22,"-0,74",17,"-0,97",17,"-0,68",15,"-0,97",16,"-2,18",17,"-1,65",15,"-0,62",10
98054,AGMI,1086,,,"-2,06",4,"-0,17",1,"0,13",2,"0,14",2,"-0,23",4,"-0,73",7,"-0,98",7,"-0,74",4,"-1,18",4,"-1,57",6,"-4,48",9,"0,51",2
106308,AGMI,1887,,,"-2,06",8,"-0,08",8,"-0,12",4,"-0,09",4,"0,04",18,"-0,50",15,"-0,78",15,"-0,79",12,"-1,71",13,"-3,43",12,"-4,77",14,"0,24",9
149895,AGMI,B284,B284,,"-2,06",12,"-0,12",6,"-0,19",13,"-0,08",13,"-0,43",26,"-0,75",17,"-0,98",17,"-0,68",17,"-0,92",18,"-5,18",21,"-4,82",22,"-0,20",7
115307,AGMI,4328,4328,,"-2,06",19,"0,08",16,"-0,37",11,"-0,68",15,"0,00",33,"0,69",24,"1,05",24,"-1,76",23,"-3,91",24,"-5,09",25,"-5,04",28,"-2,13",15
140397,AGMI,9475,9475,,"-2,06",11,"-0,30",7,"-0,36",8,"-0,56",13,"-0,63",30,"-1,42",16,"-1,83",16,"-1,19",17,"-1,42",18,"-4,06",22,"-4,31",22,"1,57",8
139157,AGMI,8829,,,"-2,06",4,"-0,05",5,"-0,07",1,"-0,05",1,"0,10",14,"-1,33",8,"-1,74",8,"-1,21",5,"-1,66",5,"-3,29",6,"-4,00",7,"-1,45",6
169856,AGMI,B4369,,,"-2,06",5,"0,09",1,"-0,03",1,"-0,01",1,"-0,14",2,"-0,31",2,"-0,40",2,"-1,28",11,"-2,09",12,"-4,73",17,"-3,61",9,"-0,11",2
170156,AGMI,B4460,,,"-2,06",9,"0,17",3,"-0,20",3,"-0,08",1,"-0,25",9,"-0,15",4,"-0,22",4,"-1,31",12,"-2,41",13,"-4,55",19,"-2,72",21,"0,23",3
172565,AGMI,B4828,,,"-2,06",5,"0,02",2,"-0,03",2,"-0,04",1,"-0,02",3,"-0,35",2,"-0,49",2,"-1,29",11,"-2,47",12,"-2,74",10,"-3,28",10,"-0,48",1
320298,AGMI,B6001,,,"-2,06",10,"0,36",4,"-0,62",24,"-0,77",28,"-0,32",25,"0,19",4,"0,37",4,"-0,73",12,"-1,68",13,"-4,65",19,"-4,03",20,"-0,56",3
469627,AGMI,B7088,,,"-2,06",7,"0,12",4,"0,03",2,"0,04",1,"-0,29",26,"-0,62",3,"-0,84",3,"-1,88",11,"-3,02",12,"-6,83",17,"-4,93",13,"-0,24",4
791778,AGMI,C3699,,,"-2,06",5,"-0,05",1,"-0,04",1,"-0,04",1,"-0,12",25,"-0,03",3,"-0,06",3,"-1,21",11,"-2,28",12,"-2,47",10,"-3,76",10,"-0,80",2
160778,AGMI,B2561,,,"-2,06",7,"0,37",4,"0,03",4,"0,00",3,"-0,08",3,"1,00",4,"1,56",4,"-1,45",11,"-2,43",10,"-1,35",11,"-2,72",11,"0,17",3
137595,AGMI,8579,,,"-2,07",2,"0,08",1,"-0,15",3,"-0,15",3,"-0,31",4,"-0,76",3,"-1,00",3,"-0,69",3,"-0,96",3,"-2,31",3,"-4,58",4,"-0,33",2
158902,AGMI,B1606,,,"-2,07",5,"0,07",1,,0,,0,,0,,0,,0,,0,,0,,0,"-5,54",19,,0
160776,AGMI,B2559,,,"-2,07",7,"-0,04",2,"-0,13",1,"-0,16",1,"0,04",1,"0,35",2,"0,51",2,"-1,11",10,"-1,88",9,"-2,40",10,"-5,89",20,"-0,43",1
167888,AGMI,B3552,,,"-2,07",6,"-0,05",2,"-0,20",3,"-0,18",2,"-0,33",6,"-0,49",4,"-0,58",4,"-1,71",12,"-2,48",13,"-2,65",12,"-3,58",12,"1,15",2
168267,AGMI,B3754,,,"-2,07",5,"-0,05",1,"-0,04",1,"-0,05",1,"-0,23",1,"-0,25",2,"-0,34",2,"-0,89",10,"-1,51",11,"-1,83",9,"-4,05",9,"0,44",1
168416,AGMI,B3847,,,"-2,07",7,"0,10",4,"-0,30",3,"-0,33",3,"0,10",3,"0,86",4,"1,22",4,"-1,73",12,"-3,20",13,"-3,35",11,"-3,32",11,"-1,14",3
168494,AGMI,B3873,,,"-2,07",8,"0,06",4,"-0,10",1,"-0,09",1,"0,13",4,"-0,49",1,"-0,65",1,"-1,27",10,"-1,90",11,"-3,92",16,"-4,99",19,"-0,33",3
170677,AGMI,B4568,,,"-2,07",7,"0,17",4,"-0,08",1,"-0,08",1,"-0,34",8,"-0,26",4,"-0,36",4,"-1,14",12,"-1,60",13,"-2,48",11,"-3,67",12,"-1,29",5
319837,AGMI,B5195,,,"-2,07",4,"0,13",4,"-0,21",3,"-0,27",3,"-1,15",25,"-0,06",6,"0,02",6,"-1,18",5,"-2,25",6,"-2,64",6,"-4,35",7,"-1,62",4
470160,AGMI,B8099,,,"-2,07",6,"0,10",5,"-0,04",1,"-0,06",2,"-0,67",25,"-0,75",3,"-1,02",3,"-0,64",11,"-1,19",11,"-3,78",14,"-4,47",10,"0,04",5
470258,AGMI,B8273,,,"-2,07",7,"-0,26",4,"-0,10",3,"-0,23",3,"0,11",24,"0,14",3,"0,21",3,"-2,03",12,"-2,80",13,"-4,83",11,"-6,90",11,"1,73",5
1741543,AGMI,D4489,,,"-2,07",5,"0,05",2,"-0,02",4,"-0,05",4,"-0,57",27,"0,07",4,"0,07",4,"-3,84",13,"-6,65",14,"0,19",7,"2,33",7,"-0,33",2
1969342,AGMI,D6317,,,"-2,07",7,"0,06",2,"-0,11",4,"-0,24",4,"-0,65",8,"-0,69",4,"-0,78",4,"-1,29",13,"-1,80",14,"-4,68",14,"-4,31",14,"-0,99",2
94264,AGMI,518,,,"-2,07",4,"0,06",1,"-0,19",2,"-0,07",1,"-0,01",4,"-0,91",10,"-1,20",10,"-1,00",6,"-1,56",6,"-2,54",7,"-2,76",6,"-1,55",2
470155,AGMI,B8093,B8093,,"-2,07",16,"-0,32",8,"0,10",13,"-0,23",10,"-0,11",34,"-0,69",17,"-0,79",17,"-0,35",21,"0,06",22,"-0,66",29,"-3,48",31,"0,66",4
139839,AGMI,9279,9279,,"-2,07",14,"-0,20",11,"-0,11",13,"-0,21",15,"-0,24",27,"-0,66",19,"-1,05",19,"-1,17",16,"-2,63",18,"-3,08",20,"-1,57",20,"-0,74",10
91226,AGMI,258,,,"-2,08",3,"0,00",2,"-0,04",2,"0,00",1,"-0,38",5,"-0,50",4,"-0,69",4,"-0,56",3,"-0,99",3,"-1,92",5,"-3,69",5,"-0,40",2
92602,AGMI,485,,,"-2,08",6,"0,14",3,"-0,28",3,"-0,38",3,"-0,16",9,"-1,05",11,"-1,52",11,"-1,36",8,"-2,64",8,"-7,29",10,"-6,81",11,"-1,16",3
103385,AGMI,1673,,,"-2,08",3,"0,33",6,"-0,07",1,"-0,11",1,"-0,19",2,"-1,05",9,"-1,42",8,"-1,07",5,"-1,69",4,"-1,53",5,"-2,31",5,"-1,61",2
319820,AGMI,A68,,,"-2,08",11,"0,14",8,"0,37",18,"0,66",12,"-0,66",30,"-0,91",17,"-1,19",16,"-0,89",16,"-1,25",17,"-2,62",22,"-4,18",22,"0,52",9
170892,AGMI,B4609,,,"-2,08",5,"0,04",2,"-0,06",1,"-0,10",1,"-0,33",2,"-0,45",3,"-0,54",3,"-1,29",11,"-1,57",12,"-6,91",17,"-4,87",10,"-0,37",2
318364,AGMI,B5425,,,"-2,08",5,"0,14",1,"-0,11",1,"-0,07",1,"0,17",25,"-0,69",3,"-0,95",3,"-1,79",11,"-3,35",12,"-2,38",11,"-1,73",10,"-0,60",2
320689,AGMI,B6639,,,"-2,08",5,"0,24",4,"-0,08",1,"-0,08",1,"0,47",23,"-0,65",2,"-0,86",2,"-1,43",9,"-2,12",8,"-3,68",10,"-4,57",9,"-0,07",3
622504,AGMI,B9656,,,"-2,08",2,"-0,06",1,"-0,03",1,"0,02",1,"-0,13",25,"-1,01",3,"-1,37",3,"-1,06",3,"-1,74",3,"-2,92",3,"-3,74",3,"-1,04",2
791638,AGMI,C1264,,,"-2,08",6,"0,01",4,"-0,08",3,"-0,07",2,"1,42",26,"-0,58",4,"-0,77",4,"-1,79",12,"-2,83",13,"-5,28",12,"-5,27",11,"1,99",4
1224404,AGMI,C6542,,,"-2,08",2,"0,01",1,"-0,15",3,"-0,16",3,"-1,95",26,"-1,19",4,"-1,61",3,"-1,22",4,"-1,93",4,"-4,54",4,"-2,66",4,"-0,07",1
1561838,AGMI,D1037,,,"-2,08",14,"-0,41",8,"-0,08",14,"-0,01",14,"-0,61",19,"-0,69",13,"-0,99",12,"-3,02",22,"-4,91",22,"-5,51",23,"-4,90",23,"1,09",8
2210324,AGMI,D8261,,,"-2,08",4,,0,"-0,07",1,"-0,07",1,,0,"-0,38",1,"-0,51",1,"-1,48",8,"-2,21",8,"-2,93",7,"-3,40",7,,0
134018,AGMI,8220,,,"-2,08",2,"0,09",1,"-0,04",1,"-0,06",2,"0,02",4,"-0,75",3,"-1,02",3,"-0,79",2,"-1,30",2,"-2,89",3,"-4,29",3,"-0,20",1
142380,AGMI,9889,,,"-2,08",2,"0,09",1,"-0,04",1,"-0,06",2,"0,02",4,"-0,75",3,"-1,02",3,"-0,79",2,"-1,30",2,"-2,89",3,"-4,29",3,"-0,20",1
146770,AGMI,A346,,,"-2,08",2,"-0,06",1,"-0,03",1,"0,02",1,"-0,14",4,"-1,01",3,"-1,37",3,"-1,06",3,"-1,74",3,"-2,92",3,"-3,74",3,"-1,04",2
150226,AGMI,B452,,,"-2,08",3,"0,00",2,"-0,04",2,"-0,01",1,"-0,38",5,"-0,50",4,"-0,69",4,"-0,56",3,"-0,99",3,"-1,92",5,"-3,70",5,"-0,40",2
150332,AGMI,B491,,,"-2,08",3,"-0,08",2,"0,04",2,"0,07",3,"-0,41",5,"-0,94",4,"-1,23",4,"-0,83",4,"-1,10",4,"-2,13",5,"-3,03",5,"-0,10",2
152499,AGMI,B1056,,,"-2,08",2,"0,09",1,"-0,04",1,"-0,06",2,"0,02",4,"-0,75",3,"-1,02",3,"-0,79",2,"-1,30",2,"-2,89",3,"-4,29",3,"-0,20",1
159525,AGMI,B1975,,,"-2,08",2,"0,01",1,"-0,15",3,"-0,16",3,"-0,14",6,"-1,19",4,"-1,61",3,"-1,22",4,"-1,93",4,"-4,54",4,"-2,66",4,"-0,07",1
160166,AGMI,B2370,,,"-2,08",2,"0,09",1,"-0,04",1,"-0,06",2,"0,02",4,"-0,75",3,"-1,02",3,"-0,79",2,"-1,30",2,"-2,89",3,"-4,29",3,"-0,20",1
167908,AGMI,B3574,,,"-2,08",8,"-0,01",4,"-0,11",3,"-0,10",3,"-0,01",4,"-0,36",2,"-0,49",1,"-0,41",10,"-0,67",11,"-4,04",17,"-6,44",19,"-0,06",3
168337,AGMI,B3791,,,"-2,08",9,"-0,16",2,"-0,01",4,"0,01",4,"-0,42",6,"-0,61",4,"-0,84",4,"-0,59",12,"-1,21",13,"-4,88",19,"-4,98",22,"-0,04",2
167993,AGMI,B3611,,,"-2,09",5,"-0,04",1,"-0,05",1,"0,00",1,"-0,24",1,"-0,59",2,"-0,80",2,"-1,20",10,"-1,84",11,"-4,19",9,"-4,81",9,"-0,56",1
172339,AGMI,B4806,,,"-2,09",5,"-0,10",1,"-0,11",20,"-0,05",1,"0,11",1,"-0,34",2,"-0,48",2,"-1,66",10,"-3,20",11,"-4,27",16,"-2,56",9,,0
320070,AGMI,B5551,,,"-2,09",6,"0,14",4,"-0,06",1,"-0,04",1,"-1,52",24,"-0,55",3,"-0,75",3,"-0,53",11,"-0,96",12,"-2,50",10,"-4,61",10,"-1,53",4
320114,AGMI,B5625,,,"-2,09",5,"0,03",4,"-0,10",1,"-0,10",1,"-0,27",24,"-0,61",2,"-0,81",2,"-0,89",11,"-1,03",12,"-3,70",9,"-4,69",9,"-1,61",4
319677,AGMI,B6922,,,"-2,09",8,"0,06",4,"0,10",24,"-0,26",5,"-0,85",27,"0,14",6,"0,35",6,"-2,16",13,"-3,77",12,"-3,62",20,"-4,97",13,"-0,42",4
469704,AGMI,B7363,,,"-2,09",6,"-0,05",4,"-0,09",1,"-0,07",1,"-0,51",24,"-0,55",1,"-0,74",1,"-1,85",11,"-2,80",12,"-4,24",10,"-5,21",12,"-0,26",3
470269,AGMI,B8292,,,"-2,09",6,"-0,01",1,"-0,08",1,"-0,04",2,"-0,49",26,"-0,71",4,"-0,92",4,"-1,05",13,"-1,61",14,"-4,60",12,"-4,49",12,"-0,08",2
622910,AGMI,C350,,,"-2,09",4,"-0,01",1,"-0,12",1,"-0,12",1,"-0,64",25,"-0,32",1,"-0,42",1,"-1,47",9,"-2,13",8,"-3,58",9,"-3,58",8,"-0,02",1
103003,AGMI,1448,,,"-2,09",9,"0,39",5,"-0,17",9,"-0,42",5,"0,13",23,"-1,00",16,"-1,36",16,"0,34",13,"0,23",14,"-4,94",17,"-5,05",16,"0,94",4
